im_name,x_min,y_min,x_max,y_max,class,models
175243264.jpg,20,85,625,304,1,BMW X6 SUV 2012
1051197440.jpg,47,49,321,202,1,Volvo XC90 SUV 2007
174194688.jpg,113,66,554,369,1,BMW X6 SUV 2012
1051328512.jpg,30,308,1511,975,1,Volvo XC90 SUV 2007
80674816.jpg,32,79,431,228,1,Audi V8 Sedan 1994
446169088.jpg,15,110,544,381,1,Dodge Caliber Wagon 2007
546897920.jpg,39,23,517,263,1,Ferrari 458 Italia Convertible 2012
184221696.jpg,48,70,274,200,1,BMW M5 Sedan 2010
850329600.jpg,81,107,434,313,1,Maybach Landaulet Convertible 2012
80543744.jpg,19,41,375,241,1,Audi V8 Sedan 1994
111607808.jpg,22,48,272,193,1,Audi S5 Convertible 2012
969015296.jpg,21,66,409,226,1,Spyker C8 Coupe 2009
973864960.jpg,3,5,300,134,1,Suzuki Aerio Sedan 2007
974913536.jpg,128,250,899,571,1,Suzuki Aerio Sedan 2007
763691008.jpg,127,70,740,442,1,Infiniti QX56 SUV 2011
764608512.jpg,69,336,1204,777,1,Infiniti QX56 SUV 2011
64684032.jpg,7,14,294,174,1,Audi A5 Coupe 2012
57409536.jpg,23,109,437,313,1,Aston Martin Virage Coupe 2012
954597376.jpg,158,99,501,381,1,Rolls-Royce Phantom Sedan 2012
143917056.jpg,16,1,271,182,1,BMW 1 Series Coupe 2012
972881920.jpg,32,18,232,173,1,Suzuki Aerio Sedan 2007
54001664.jpg,39,124,577,319,1,Aston Martin Virage Coupe 2012
86573056.jpg,7,91,463,296,1,Audi 100 Sedan 1994
969736192.jpg,71,144,1101,712,1,Spyker C8 Coupe 2009
577044480.jpg,16,37,248,170,1,Ford Freestar Minivan 2007
372572160.jpg,90,65,546,397,1,Chevrolet Express Van 2007
716374016.jpg,30,114,1001,765,1,Hyundai Veracruz SUV 2012
391446528.jpg,38,116,444,346,1,Chevrolet Silverado 1500 Extended Cab 2012
630063104.jpg,69,131,427,317,1,Ford Fiesta Sedan 2012
834142208.jpg,123,86,576,408,1,Land Rover LR2 SUV 2012
812580864.jpg,1,133,400,285,1,Lamborghini Aventador Coupe 2012
376569856.jpg,181,55,888,686,1,Chevrolet Express Van 2007
1039990784.jpg,75,93,539,400,1,Volvo C30 Hatchback 2012
890765312.jpg,48,5,722,497,1,Mercedes-Benz Sprinter Van 2012
115539968.jpg,32,48,272,196,1,Audi S5 Coupe 2012
760152064.jpg,54,231,614,397,1,Infiniti G Coupe IPL 2012
531759104.jpg,5,30,314,212,1,FIAT 500 Convertible 2012
1009713152.jpg,247,136,710,429,1,Toyota Camry Sedan 2012
1043333120.jpg,36,95,560,413,1,Volvo C30 Hatchback 2012
132644864.jpg,98,104,929,574,1,Audi TT RS Coupe 2012
612040704.jpg,19,17,291,198,1,Ford F-150 Regular Cab 2007
794427392.jpg,25,67,557,370,1,Jeep Grand Cherokee SUV 2012
983040.jpg,4,15,94,63,1,AM General Hummer SUV 2000
1055457280.jpg,16,14,287,166,1,Volvo XC90 SUV 2007
385941504.jpg,3,33,639,415,1,Chevrolet Malibu Sedan 2007
900726784.jpg,377,200,1313,823,1,Mitsubishi Lancer Sedan 2012
1052835840.jpg,66,54,296,186,1,Volvo XC90 SUV 2007
1046282240.jpg,36,40,999,751,1,Volvo 240 Sedan 1993
602406912.jpg,10,234,799,486,1,Ford GT Coupe 2006
550961152.jpg,29,2,455,263,1,Ferrari 458 Italia Convertible 2012
805765120.jpg,60,136,1165,617,1,Lamborghini Reventon Coupe 2008
506200064.jpg,29,91,482,454,1,Dodge Durango SUV 2007
764018688.jpg,52,146,652,422,1,Infiniti QX56 SUV 2011
979828736.jpg,110,186,601,447,1,Suzuki Kizashi Sedan 2012
672137216.jpg,145,179,703,377,1,HUMMER H3T Crew Cab 2010
389808128.jpg,1,103,456,266,1,Chevrolet Silverado 1500 Extended Cab 2012
849543168.jpg,58,354,741,558,1,Maybach Landaulet Convertible 2012
369098752.jpg,74,70,251,170,1,Chevrolet Silverado 1500 Classic Extended Cab 2007
836108288.jpg,57,25,403,261,1,Land Rover LR2 SUV 2012
689897472.jpg,27,45,284,155,1,Honda Accord Coupe 2012
534708224.jpg,129,171,600,364,1,FIAT 500 Convertible 2012
934608896.jpg,160,350,846,717,1,Porsche Panamera Sedan 2012
771686400.jpg,80,73,706,438,1,Jaguar XK XKR 2012
50987008.jpg,58,222,870,567,1,Aston Martin Virage Convertible 2012
808714240.jpg,120,338,1227,788,1,Lamborghini Reventon Coupe 2008
831979520.jpg,9,67,397,239,1,Land Rover LR2 SUV 2012
347144192.jpg,25,112,588,334,1,Chevrolet Cobalt SS 2010
561709056.jpg,43,93,266,212,1,Fisker Karma Sedan 2012
273547264.jpg,1,56,402,248,1,Cadillac SRX SUV 2012
608829440.jpg,10,73,613,388,1,Ford F-150 Regular Cab 2007
94961664.jpg,55,123,1437,946,1,Audi 100 Wagon 1994
419102720.jpg,17,156,695,375,1,Chrysler 300 SRT-8 2010
630128640.jpg,12,43,307,227,1,Ford Fiesta Sedan 2012
980221952.jpg,69,160,971,666,1,Suzuki Kizashi Sedan 2012
142409728.jpg,23,96,618,386,1,BMW 1 Series Convertible 2012
595722240.jpg,18,22,243,160,1,Ford Ranger SuperCab 2011
39387136.jpg,67,227,1005,746,1,Aston Martin V8 Vantage Convertible 2012
594345984.jpg,2,1,584,474,1,Ford Ranger SuperCab 2011
810745856.jpg,39,231,486,374,1,Lamborghini Aventador Coupe 2012
1035206656.jpg,195,248,854,557,1,Volkswagen Beetle Hatchback 2012
572456960.jpg,54,83,464,322,1,Ford Mustang Convertible 2007
625999872.jpg,27,115,594,391,1,Ford Fiesta Sedan 2012
521928704.jpg,163,319,1588,1027,1,Eagle Talon Hatchback 1998
895287296.jpg,21,60,617,434,1,Mercedes-Benz Sprinter Van 2012
990838784.jpg,80,91,589,429,1,Suzuki SX4 Sedan 2012
956760064.jpg,31,21,588,423,1,Scion xD Hatchback 2012
680460288.jpg,20,18,467,305,1,Honda Odyssey Minivan 2012
620888064.jpg,92,122,666,457,1,Ford E-Series Wagon Van 2012
416088064.jpg,132,282,768,581,1,Chrysler 300 SRT-8 2010
419364864.jpg,68,137,663,402,1,Chrysler 300 SRT-8 2010
133496832.jpg,34,82,250,165,1,Audi TT RS Coupe 2012
878182400.jpg,44,284,973,730,1,Mercedes-Benz SL-Class Coupe 2009
902692864.jpg,124,75,1069,673,1,Nissan Leaf Hatchback 2012
560070656.jpg,30,137,601,503,1,Fisker Karma Sedan 2012
956891136.jpg,2,1,639,475,1,Scion xD Hatchback 2012
34406400.jpg,65,101,650,453,1,Acura ZDX Hatchback 2012
678887424.jpg,111,184,543,358,1,Honda Odyssey Minivan 2012
1007681536.jpg,60,101,601,433,1,Toyota Camry Sedan 2012
417792000.jpg,1,268,1528,829,1,Chrysler 300 SRT-8 2010
931069952.jpg,49,325,1261,1081,1,Porsche Panamera Sedan 2012
376438784.jpg,37,32,595,434,1,Chevrolet Express Van 2007
950403072.jpg,189,216,488,374,1,Rolls-Royce Phantom Sedan 2012
509083648.jpg,30,100,739,506,1,Dodge Durango SUV 2007
147456000.jpg,124,207,1180,652,1,BMW 1 Series Coupe 2012
16842752.jpg,18,149,621,354,1,Acura TL Type-S 2008
